"utc";"date_time";"latvia";"Lithuania";"Finland";"Estonia"
"1665871200";"16.10.2022 01:00";"85,09";"85,09";"15,25";"85,09"
"1665874800";"16.10.2022 02:00";"86,34";"86,34";"15,62";"73,92"
"1665878400";"16.10.2022 03:00";"83,92";"83,92";"15,56";"61,1"
"1665882000";"16.10.2022 04:00";"81,47";"81,47";"16,01";"81,47"
"1665885600";"16.10.2022 05:00";"85,4";"85,4";"16,92";"68,93"
"1665889200";"16.10.2022 06:00";"89,21";"89,21";"17,57";"89,21"
"1665892800";"16.10.2022 07:00";"64,06";"64,06";"18,2";"64,06"
"1665896400";"16.10.2022 08:00";"99,7";"99,7";"18,9";"98,37"
"1665900000";"16.10.2022 09:00";"105,33";"105,33";"20,98";"105,33"
"1665903600";"16.10.2022 10:00";"101,66";"101,66";"21,46";"101,66"
"1665907200";"16.10.2022 11:00";"91";"91";"20,96";"91"
"1665910800";"16.10.2022 12:00";"88,78";"88,78";"19,94";"88,78"
"1665914400";"16.10.2022 13:00";"90,23";"90,23";"18,24";"90,23"
"1665918000";"16.10.2022 14:00";"75,24";"75,24";"13,38";"75,24"
"1665921600";"16.10.2022 15:00";"80,02";"80,02";"16,34";"80,02"
"1665925200";"16.10.2022 16:00";"84,21";"84,21";"17,19";"84,21"
"1665928800";"16.10.2022 17:00";"136,06";"136,06";"17,39";"136,06"
"1665932400";"16.10.2022 18:00";"169,37";"169,37";"18,94";"169,37"
"1665936000";"16.10.2022 19:00";"233,39";"233,39";"20,55";"233,39"
"1665939600";"16.10.2022 20:00";"254,99";"254,99";"19,54";"254,99"
"1665943200";"16.10.2022 21:00";"191,66";"191,66";"18,35";"191,66"
"1665946800";"16.10.2022 22:00";"98,32";"98,32";"18,81";"98,32"
"1665950400";"16.10.2022 23:00";"17,69";"17,69";"17,69";"17,69"
"1665954000";"17.10.2022 00:00";"16,77";"16,77";"16,77";"16,77"
"1665957600";"17.10.2022 01:00";"20,21";"20,21";"20,21";"20,21"
"1665961200";"17.10.2022 02:00";"39,99";"39,99";"39,99";"39,99"
"1665964800";"17.10.2022 03:00";"39,99";"39,99";"39,99";"39,99"
"1665968400";"17.10.2022 04:00";"61,77";"61,77";"61,77";"61,77"
"1665972000";"17.10.2022 05:00";"109,97";"109,97";"94,66";"94,66"
"1665975600";"17.10.2022 06:00";"159,18";"159,18";"130,07";"130,07"
"1665979200";"17.10.2022 07:00";"200,02";"200,02";"138,26";"138,26"
"1665982800";"17.10.2022 08:00";"337,15";"337,15";"125,6";"125,6"
"1665986400";"17.10.2022 09:00";"413,51";"413,51";"169,24";"169,24"
"1665990000";"17.10.2022 10:00";"301,59";"301,59";"156,26";"156,26"
"1665993600";"17.10.2022 11:00";"177,64";"177,64";"125,24";"125,24"
"1665997200";"17.10.2022 12:00";"130,43";"130,43";"128,92";"128,92"
"1666000800";"17.10.2022 13:00";"120,11";"120,11";"117,49";"117,49"
"1666004400";"17.10.2022 14:00";"121,66";"121,66";"115,03";"115,03"
"1666008000";"17.10.2022 15:00";"127,56";"127,56";"120,31";"125,94"
"1666011600";"17.10.2022 16:00";"149,62";"149,62";"136,03";"136,03"
"1666015200";"17.10.2022 17:00";"200";"200";"148,37";"200"
"1666018800";"17.10.2022 18:00";"261,09";"261,09";"137,69";"261,09"
"1666022400";"17.10.2022 19:00";"300";"300";"154,82";"300"
"1666026000";"17.10.2022 20:00";"284,34";"284,34";"121,42";"284,34"
"1666029600";"17.10.2022 21:00";"298,33";"298,33";"39,99";"298,33"
"1666033200";"17.10.2022 22:00";"245,17";"245,17";"60,01";"245,17"
"1666036800";"17.10.2022 23:00";"150,61";"150,61";"86,71";"125,99"
"1666040400";"18.10.2022 00:00";"143,8";"143,8";"50,01";"98,36"
"1666044000";"18.10.2022 01:00";"141,64";"141,64";"24,24";"97,81"
"1666047600";"18.10.2022 02:00";"135,71";"135,71";"62,7";"97,81"
"1666051200";"18.10.2022 03:00";"140,35";"140,35";"95,59";"97,82"
"1666054800";"18.10.2022 04:00";"139,95";"139,95";"97,88";"97,88"
"1666058400";"18.10.2022 05:00";"150,46";"150,46";"115,44";"125,13"
"1666062000";"18.10.2022 06:00";"161,79";"161,79";"161,79";"161,79"
"1666065600";"18.10.2022 07:00";"220,09";"220,09";"182,37";"220,09"
"1666069200";"18.10.2022 08:00";"269,15";"269,15";"208,1";"269,15"
"1666072800";"18.10.2022 09:00";"283,3";"283,3";"226,47";"283,3"
"1666076400";"18.10.2022 10:00";"245,08";"245,08";"205,64";"245,08"
"1666080000";"18.10.2022 11:00";"202,38";"202,38";"202,38";"202,38"
"1666083600";"18.10.2022 12:00";"180,36";"180,36";"180,36";"180,36"
"1666087200";"18.10.2022 13:00";"167,92";"167,92";"167,92";"167,92"
"1666090800";"18.10.2022 14:00";"154,05";"154,05";"154,05";"154,05"
"1666094400";"18.10.2022 15:00";"152,55";"152,55";"152,55";"152,55"
"1666098000";"18.10.2022 16:00";"200,13";"200,13";"176,2";"200,13"
"1666101600";"18.10.2022 17:00";"213,27";"213,27";"130";"213,27"
"1666105200";"18.10.2022 18:00";"227,64";"227,64";"119,91";"227,64"
"1666108800";"18.10.2022 19:00";"305,33";"305,33";"150,4";"305,33"
"1666112400";"18.10.2022 20:00";"281,23";"281,23";"124,51";"281,23"
"1666116000";"18.10.2022 21:00";"235,52";"235,52";"70";"235,52"
"1666119600";"18.10.2022 22:00";"176,44";"176,44";"81,74";"176,44"
"1666123200";"18.10.2022 23:00";"143,55";"143,55";"60,83";"134,73"
"1666126800";"19.10.2022 00:00";"132,28";"132,28";"15,99";"97,81"
"1666130400";"19.10.2022 01:00";"139,73";"139,73";"16";"94,34"
"1666134000";"19.10.2022 02:00";"125,18";"125,18";"15,71";"94,31"
"1666137600";"19.10.2022 03:00";"121,42";"121,42";"15,76";"15,76"
"1666141200";"19.10.2022 04:00";"125,15";"125,15";"16,04";"16,04"
"1666144800";"19.10.2022 05:00";"133,29";"133,29";"63,19";"94,32"
"1666148400";"19.10.2022 06:00";"148,04";"148,04";"102,81";"125,37"
"1666152000";"19.10.2022 07:00";"169,72";"169,72";"156,86";"156,86"
"1666155600";"19.10.2022 08:00";"240,21";"240,21";"185,4";"240,21"
"1666159200";"19.10.2022 09:00";"249,04";"249,04";"199,6";"249,04"
"1666162800";"19.10.2022 10:00";"212,32";"212,32";"195,05";"195,05"
"1666166400";"19.10.2022 11:00";"183,16";"183,16";"183,16";"183,16"
"1666170000";"19.10.2022 12:00";"174,24";"174,24";"174,24";"174,24"
"1666173600";"19.10.2022 13:00";"158,66";"158,66";"158,66";"158,66"
"1666177200";"19.10.2022 14:00";"148,56";"148,56";"148,56";"148,56"
"1666180800";"19.10.2022 15:00";"143,43";"143,43";"143,43";"143,43"
"1666184400";"19.10.2022 16:00";"157,99";"157,99";"147,63";"147,63"
"1666188000";"19.10.2022 17:00";"169,48";"169,48";"164,87";"169,48"
"1666191600";"19.10.2022 18:00";"194,58";"194,58";"179,99";"194,58"
"1666195200";"19.10.2022 19:00";"243,06";"243,06";"176,72";"243,06"
"1666198800";"19.10.2022 20:00";"240,02";"240,02";"168,76";"240,02"
"1666202400";"19.10.2022 21:00";"240,07";"240,07";"157,27";"240,07"
"1666206000";"19.10.2022 22:00";"166,1";"166,1";"142,94";"165,43"
"1666209600";"19.10.2022 23:00";"160,89";"160,89";"86,75";"125,34"
"1666213200";"20.10.2022 00:00";"143";"143";"19,72";"94,35"
"1666216800";"20.10.2022 01:00";"127,93";"127,93";"23,08";"94,91"
"1666220400";"20.10.2022 02:00";"115,44";"115,44";"22,94";"94,9"
"1666224000";"20.10.2022 03:00";"86,76";"86,76";"24,76";"24,76"
"1666227600";"20.10.2022 04:00";"122,06";"122,06";"26,27";"26,27"
"1666231200";"20.10.2022 05:00";"140,71";"140,71";"81,66";"94,92"
"1666234800";"20.10.2022 06:00";"154,55";"154,55";"149,9";"149,9"
"1666238400";"20.10.2022 07:00";"239,26";"239,26";"191,38";"239,26"
"1666242000";"20.10.2022 08:00";"291,33";"291,33";"291,33";"291,33"
"1666245600";"20.10.2022 09:00";"312,85";"312,85";"312,85";"312,85"
"1666249200";"20.10.2022 10:00";"329,96";"329,96";"329,96";"329,96"
"1666252800";"20.10.2022 11:00";"280,07";"280,07";"280,07";"280,07"
"1666256400";"20.10.2022 12:00";"247,46";"247,46";"247,46";"247,46"
"1666260000";"20.10.2022 13:00";"249,27";"249,27";"249,27";"249,27"
"1666263600";"20.10.2022 14:00";"231,49";"231,49";"231,49";"231,49"
"1666267200";"20.10.2022 15:00";"221,03";"221,03";"221,03";"221,03"
"1666270800";"20.10.2022 16:00";"214,8";"214,8";"214,8";"214,8"
"1666274400";"20.10.2022 17:00";"231,79";"231,79";"198,27";"231,79"
"1666278000";"20.10.2022 18:00";"338,64";"346,11";"269,12";"338,64"
"1666281600";"20.10.2022 19:00";"299,99";"299,99";"299,99";"299,99"
"1666285200";"20.10.2022 20:00";"338,64";"338,64";"208,71";"247,14"
"1666288800";"20.10.2022 21:00";"260,03";"260,03";"178,7";"178,7"
"1666292400";"20.10.2022 22:00";"240,08";"240,08";"195,02";"195,02"
"1666296000";"20.10.2022 23:00";"233,59";"233,59";"199,4";"199,4"
"1666299600";"21.10.2022 00:00";"199,94";"199,94";"167,99";"167,99"
"1666303200";"21.10.2022 01:00";"163,97";"163,97";"163,97";"163,97"
"1666306800";"21.10.2022 02:00";"145,88";"145,88";"145,88";"145,88"
"1666310400";"21.10.2022 03:00";"133,42";"133,42";"133,42";"133,42"
"1666314000";"21.10.2022 04:00";"129,99";"129,99";"129,99";"129,99"
"1666317600";"21.10.2022 05:00";"226,42";"226,42";"134,72";"134,72"
"1666321200";"21.10.2022 06:00";"191,69";"191,69";"191,69";"191,69"
"1666324800";"21.10.2022 07:00";"269,8";"269,8";"269,8";"269,8"
"1666328400";"21.10.2022 08:00";"332,02";"332,02";"332,02";"332,02"
"1666332000";"21.10.2022 09:00";"331,02";"331,02";"331,02";"331,02"
"1666335600";"21.10.2022 10:00";"272,98";"272,98";"272,98";"272,98"
"1666339200";"21.10.2022 11:00";"332,06";"332,06";"332,06";"332,06"
"1666342800";"21.10.2022 12:00";"336,53";"336,53";"336,53";"336,53"
"1666346400";"21.10.2022 13:00";"336,5";"336,5";"336,5";"336,5"
"1666350000";"21.10.2022 14:00";"332,04";"332,04";"332,04";"332,04"
"1666353600";"21.10.2022 15:00";"336,52";"336,52";"336,52";"336,52"
"1666357200";"21.10.2022 16:00";"332,04";"332,04";"332,04";"332,04"
"1666360800";"21.10.2022 17:00";"329,95";"329,95";"329,95";"329,95"
"1666364400";"21.10.2022 18:00";"269,75";"269,75";"269,75";"269,75"
"1666368000";"21.10.2022 19:00";"290,21";"290,21";"290,21";"290,21"
"1666371600";"21.10.2022 20:00";"275,85";"275,85";"275,85";"275,85"
"1666375200";"21.10.2022 21:00";"250,06";"250,06";"236,47";"236,47"
"1666378800";"21.10.2022 22:00";"208,01";"208,01";"208,01";"208,01"
"1666382400";"21.10.2022 23:00";"177,45";"177,45";"177,45";"177,45"
"1666386000";"22.10.2022 00:00";"145,68";"145,68";"129,99";"129,99"
"1666389600";"22.10.2022 01:00";"152,47";"152,47";"113,71";"152,47"
"1666393200";"22.10.2022 02:00";"134,27";"134,27";"99,99";"134,27"
"1666396800";"22.10.2022 03:00";"128,84";"128,84";"104,98";"128,84"
"1666400400";"22.10.2022 04:00";"132,25";"132,25";"100,89";"132,25"
"1666404000";"22.10.2022 05:00";"132,29";"132,29";"94,58";"132,29"
"1666407600";"22.10.2022 06:00";"134,49";"134,49";"85,31";"134,49"
"1666411200";"22.10.2022 07:00";"134,11";"134,11";"90,04";"134,11"
"1666414800";"22.10.2022 08:00";"155,6";"155,6";"100,1";"155,6"
"1666418400";"22.10.2022 09:00";"176,26";"176,26";"140,83";"176,26"
"1666422000";"22.10.2022 10:00";"181";"181";"142,11";"142,11"
"1666425600";"22.10.2022 11:00";"190,88";"190,88";"140,01";"140,01"
"1666429200";"22.10.2022 12:00";"189,6";"189,6";"127,69";"127,69"
"1666432800";"22.10.2022 13:00";"176,36";"176,36";"99,98";"99,98"
"1666436400";"22.10.2022 14:00";"170,28";"170,28";"99,92";"99,92"
"1666440000";"22.10.2022 15:00";"163,15";"163,15";"83,38";"135,5"
"1666443600";"22.10.2022 16:00";"156,82";"156,82";"58,71";"156,82"
"1666447200";"22.10.2022 17:00";"166,92";"166,92";"50,86";"166,92"
"1666450800";"22.10.2022 18:00";"188,25";"188,25";"99,91";"188,25"
"1666454400";"22.10.2022 19:00";"188,32";"188,32";"140";"188,32"
"1666458000";"22.10.2022 20:00";"187,48";"187,48";"119,97";"187,48"
"1666461600";"22.10.2022 21:00";"177,84";"177,84";"80,01";"177,84"
"1666465200";"22.10.2022 22:00";"143";"143";"87,68";"143"
"1666468800";"22.10.2022 23:00";"137,01";"137,01";"45,18";"135,56"
"1666472400";"23.10.2022 00:00";"132,42";"132,42";"29";"132,42"
"1666476000";"23.10.2022 01:00";"110,66";"110,66";"33,29";"110,66"
"1666479600";"23.10.2022 02:00";"99,15";"99,15";"30,93";"99,15"
"1666483200";"23.10.2022 03:00";"93,54";"93,54";"29,8";"93,54"
"1666486800";"23.10.2022 04:00";"90";"90";"28,67";"90"
"1666490400";"23.10.2022 05:00";"91,87";"91,87";"30,74";"91,87"
"1666494000";"23.10.2022 06:00";"88,62";"88,62";"37,73";"88,62"
"1666497600";"23.10.2022 07:00";"103,61";"103,61";"30,69";"103,61"
"1666501200";"23.10.2022 08:00";"109,71";"109,71";"34,46";"109,71"
"1666504800";"23.10.2022 09:00";"121,55";"121,55";"47,48";"121,55"
"1666508400";"23.10.2022 10:00";"114,88";"114,88";"59,6";"114,88"
"1666512000";"23.10.2022 11:00";"96";"96";"85,8";"96"
"1666515600";"23.10.2022 12:00";"133,01";"133,01";"90,99";"133,01"
"1666519200";"23.10.2022 13:00";"94,87";"94,87";"75,33";"94,87"
"1666522800";"23.10.2022 14:00";"94,81";"94,81";"64,49";"94,81"
"1666526400";"23.10.2022 15:00";"94,81";"94,81";"61,51";"94,81"
"1666530000";"23.10.2022 16:00";"106,88";"106,88";"61,63";"106,88"
"1666533600";"23.10.2022 17:00";"131,42";"131,42";"83,17";"131,42"
"1666537200";"23.10.2022 18:00";"150,79";"150,79";"92,37";"150,79"
"1666540800";"23.10.2022 19:00";"165,15";"165,15";"96,41";"165,15"
"1666544400";"23.10.2022 20:00";"167,72";"167,72";"81,99";"167,72"
"1666548000";"23.10.2022 21:00";"152,68";"152,68";"70,99";"152,68"
"1666551600";"23.10.2022 22:00";"141,13";"141,13";"85,23";"141,13"
"1666555200";"23.10.2022 23:00";"123,6";"123,6";"61,12";"123,6"
"1666558800";"24.10.2022 00:00";"109,36";"109,36";"61,39";"109,36"
"1666562400";"24.10.2022 01:00";"54,45";"54,45";"49,67";"54,45"
"1666566000";"24.10.2022 02:00";"64,59";"64,59";"48,38";"64,59"
"1666569600";"24.10.2022 03:00";"44,37";"44,37";"37,17";"44,37"
"1666573200";"24.10.2022 04:00";"42,09";"42,09";"42,09";"42,09"
"1666576800";"24.10.2022 05:00";"88,51";"88,51";"88,51";"88,51"
"1666580400";"24.10.2022 06:00";"175,43";"175,43";"175,43";"175,43"
"1666584000";"24.10.2022 07:00";"293,23";"293,23";"293,23";"293,23"
"1666587600";"24.10.2022 08:00";"299,02";"299,02";"299,02";"299,02"
"1666591200";"24.10.2022 09:00";"300,05";"300,05";"300,05";"300,05"
"1666594800";"24.10.2022 10:00";"279,25";"279,25";"279,25";"279,25"
"1666598400";"24.10.2022 11:00";"246,1";"246,1";"246,1";"246,1"
"1666602000";"24.10.2022 12:00";"245,06";"245,06";"245,06";"245,06"
"1666605600";"24.10.2022 13:00";"272,71";"272,71";"272,71";"272,71"
"1666609200";"24.10.2022 14:00";"240,37";"240,37";"240,37";"240,37"
"1666612800";"24.10.2022 15:00";"213,36";"213,36";"213,36";"213,36"
"1666616400";"24.10.2022 16:00";"245,04";"245,04";"245,04";"245,04"
"1666620000";"24.10.2022 17:00";"225,04";"225,04";"225,04";"225,04"
"1666623600";"24.10.2022 18:00";"300";"300";"300";"300"
"1666627200";"24.10.2022 19:00";"327,08";"327,08";"327,08";"327,08"
"1666630800";"24.10.2022 20:00";"299,04";"299,04";"299,04";"299,04"
"1666634400";"24.10.2022 21:00";"219,07";"219,07";"219,07";"219,07"
"1666638000";"24.10.2022 22:00";"192,97";"192,97";"192,97";"192,97"
"1666641600";"24.10.2022 23:00";"144,06";"144,06";"144,06";"144,06"
"1666645200";"25.10.2022 00:00";"104,98";"104,98";"104,98";"104,98"
"1666648800";"25.10.2022 01:00";"168,85";"168,85";"168,85";"168,85"
"1666652400";"25.10.2022 02:00";"109,53";"109,53";"109,53";"109,53"
"1666656000";"25.10.2022 03:00";"97,22";"97,22";"97,22";"97,22"
"1666659600";"25.10.2022 04:00";"94";"94";"94";"94"
"1666663200";"25.10.2022 05:00";"130";"130";"130";"130"
"1666666800";"25.10.2022 06:00";"135,07";"135,07";"135,07";"135,07"
"1666670400";"25.10.2022 07:00";"181,08";"181,08";"181,08";"181,08"
"1666674000";"25.10.2022 08:00";"225,01";"225,01";"180,53";"180,53"
"1666677600";"25.10.2022 09:00";"225,1";"225,1";"186,8";"225,1"
"1666681200";"25.10.2022 10:00";"203,34";"203,34";"191,55";"203,34"
"1666684800";"25.10.2022 11:00";"199,92";"199,92";"199,92";"199,92"
"1666688400";"25.10.2022 12:00";"190,17";"190,17";"190,17";"190,17"
"1666692000";"25.10.2022 13:00";"193,57";"193,57";"190,64";"193,57"
"1666695600";"25.10.2022 14:00";"178,7";"178,7";"178,7";"178,7"
"1666699200";"25.10.2022 15:00";"150,77";"150,77";"150,77";"150,77"
"1666702800";"25.10.2022 16:00";"147,76";"147,76";"147,76";"147,76"
"1666706400";"25.10.2022 17:00";"155,96";"155,96";"129,99";"135,67"
"1666710000";"25.10.2022 18:00";"212,92";"212,92";"149";"212,92"
"1666713600";"25.10.2022 19:00";"225,02";"225,02";"171,03";"225,02"
"1666717200";"25.10.2022 20:00";"232,14";"232,14";"141,12";"141,12"
"1666720800";"25.10.2022 21:00";"175,04";"175,04";"77,18";"91,06"
"1666724400";"25.10.2022 22:00";"134,13";"134,13";"87,1";"125,96"
"1666728000";"25.10.2022 23:00";"124,04";"124,04";"85,33";"91,04"
"1666731600";"26.10.2022 00:00";"80,08";"80,08";"55,84";"55,84"
"1666735200";"26.10.2022 01:00";"98,24";"98,24";"58,3";"98,24"
"1666738800";"26.10.2022 02:00";"91,66";"91,66";"55,19";"91,66"
"1666742400";"26.10.2022 03:00";"88,5";"88,5";"55,69";"88,5"
"1666746000";"26.10.2022 04:00";"90,28";"90,28";"58,08";"90,28"
"1666749600";"26.10.2022 05:00";"97,86";"97,86";"97,86";"97,86"
"1666753200";"26.10.2022 06:00";"129,52";"129,52";"129,52";"129,52"
"1666756800";"26.10.2022 07:00";"180,48";"180,48";"180,48";"180,48"
"1666760400";"26.10.2022 08:00";"178,93";"178,93";"178,93";"178,93"
"1666764000";"26.10.2022 09:00";"179,83";"179,83";"179,83";"179,83"
"1666767600";"26.10.2022 10:00";"179,04";"179,04";"179,04";"179,04"
"1666771200";"26.10.2022 11:00";"179,99";"179,99";"179,99";"179,99"
"1666774800";"26.10.2022 12:00";"180";"180";"180";"180"
"1666778400";"26.10.2022 13:00";"174,51";"174,51";"174,51";"174,51"
"1666782000";"26.10.2022 14:00";"164";"164";"164";"164"
"1666785600";"26.10.2022 15:00";"177,95";"177,95";"177,95";"177,95"
"1666789200";"26.10.2022 16:00";"179,29";"179,29";"179,29";"179,29"
"1666792800";"26.10.2022 17:00";"178,48";"178,48";"178,48";"178,48"
"1666796400";"26.10.2022 18:00";"177,61";"177,61";"177,61";"177,61"
"1666800000";"26.10.2022 19:00";"182,07";"182,07";"182,07";"182,07"
"1666803600";"26.10.2022 20:00";"180,59";"180,59";"180,59";"180,59"
"1666807200";"26.10.2022 21:00";"169,1";"169,1";"169,1";"169,1"
"1666810800";"26.10.2022 22:00";"161,94";"161,94";"161,94";"161,94"
"1666814400";"26.10.2022 23:00";"146,49";"146,49";"146,49";"146,49"
"1666818000";"27.10.2022 00:00";"129,99";"129,99";"129,99";"129,99"
"1666821600";"27.10.2022 01:00";"130,01";"130,01";"130,01";"130,01"
"1666825200";"27.10.2022 02:00";"113,94";"113,94";"113,94";"113,94"
"1666828800";"27.10.2022 03:00";"105,19";"105,19";"105,19";"105,19"
"1666832400";"27.10.2022 04:00";"111,8";"111,8";"111,8";"111,8"
"1666836000";"27.10.2022 05:00";"123,07";"123,07";"123,07";"123,07"
"1666839600";"27.10.2022 06:00";"180";"180";"180";"180"
"1666843200";"27.10.2022 07:00";"198,75";"198,75";"198,75";"198,75"
"1666846800";"27.10.2022 08:00";"202,88";"202,88";"202,88";"202,88"
"1666850400";"27.10.2022 09:00";"214,62";"214,62";"214,62";"214,62"
"1666854000";"27.10.2022 10:00";"195,08";"195,08";"195,08";"195,08"
"1666857600";"27.10.2022 11:00";"215,02";"215,02";"215,02";"215,02"
"1666861200";"27.10.2022 12:00";"188,03";"188,03";"188,03";"188,03"
"1666864800";"27.10.2022 13:00";"207,74";"207,74";"207,74";"207,74"
"1666868400";"27.10.2022 14:00";"198,24";"198,24";"198,24";"198,24"
"1666872000";"27.10.2022 15:00";"182,17";"182,17";"182,17";"182,17"
"1666875600";"27.10.2022 16:00";"168,46";"168,46";"168,46";"168,46"
"1666879200";"27.10.2022 17:00";"167,69";"167,69";"160,11";"167,69"
"1666882800";"27.10.2022 18:00";"172,44";"172,44";"164,57";"172,44"
"1666886400";"27.10.2022 19:00";"174,31";"174,31";"166,81";"174,31"
"1666890000";"27.10.2022 20:00";"173,06";"173,06";"159,65";"173,06"
"1666893600";"27.10.2022 21:00";"169,79";"169,79";"140,01";"169,79"
"1666897200";"27.10.2022 22:00";"144,5";"144,5";"144,5";"144,5"
"1666900800";"27.10.2022 23:00";"139,4";"139,4";"139,4";"139,4"
"1666904400";"28.10.2022 00:00";"119,97";"119,97";"119,97";"119,97"
"1666908000";"28.10.2022 01:00";"88,69";"88,69";"88,69";"88,69"
"1666911600";"28.10.2022 02:00";"99,36";"99,36";"99,36";"99,36"
"1666915200";"28.10.2022 03:00";"90,15";"90,15";"90,15";"90,15"
"1666918800";"28.10.2022 04:00";"88,04";"88,04";"81,97";"88,04"
"1666922400";"28.10.2022 05:00";"101,73";"101,73";"101,73";"101,73"
"1666926000";"28.10.2022 06:00";"135,83";"135,83";"119,97";"135,83"
"1666929600";"28.10.2022 07:00";"152,46";"152,46";"121,99";"152,46"
"1666933200";"28.10.2022 08:00";"147,23";"147,23";"100,04";"147,23"
"1666936800";"28.10.2022 09:00";"152,46";"152,46";"118,14";"152,46"
"1666940400";"28.10.2022 10:00";"155,46";"155,46";"119,56";"155,46"
"1666944000";"28.10.2022 11:00";"158,99";"158,99";"107,97";"158,99"
"1666947600";"28.10.2022 12:00";"159";"159";"106,47";"159"
"1666951200";"28.10.2022 13:00";"147,21";"147,21";"100,36";"147,21"
"1666954800";"28.10.2022 14:00";"132,45";"132,45";"72,6";"132,45"
"1666958400";"28.10.2022 15:00";"143,28";"143,28";"34,98";"143,28"
"1666962000";"28.10.2022 16:00";"151,38";"151,38";"35,81";"151,38"
"1666965600";"28.10.2022 17:00";"155,85";"155,85";"83,65";"155,85"
"1666969200";"28.10.2022 18:00";"155,89";"155,89";"129,99";"155,89"
"1666972800";"28.10.2022 19:00";"155,78";"155,78";"151,87";"155,78"
"1666976400";"28.10.2022 20:00";"146,79";"146,79";"137,03";"146,79"
"1666980000";"28.10.2022 21:00";"135,84";"135,84";"108,14";"135,84"
"1666983600";"28.10.2022 22:00";"111,81";"111,81";"111,81";"111,81"
"1666987200";"28.10.2022 23:00";"52,2";"52,2";"52,2";"52,2"
"1666990800";"29.10.2022 00:00";"50,03";"50,03";"27,77";"50,03"
"1666994400";"29.10.2022 01:00";"91,12";"91,12";"30,55";"91,12"
"1666998000";"29.10.2022 02:00";"92,77";"92,77";"22,98";"92,77"
"1667001600";"29.10.2022 03:00";"90,41";"90,41";"19,17";"90,41"
"1667005200";"29.10.2022 04:00";"16,47";"16,47";"16,47";"16,47"
"1667008800";"29.10.2022 05:00";"87";"87";"14,63";"87"
"1667012400";"29.10.2022 06:00";"87,24";"87,24";"13,9";"87,24"
"1667016000";"29.10.2022 07:00";"89,97";"89,97";"12,7";"89,97"
"1667019600";"29.10.2022 08:00";"96,02";"96,02";"12,72";"96,02"
"1667023200";"29.10.2022 09:00";"115,04";"115,04";"13,15";"115,04"
"1667026800";"29.10.2022 10:00";"109";"109";"15,23";"109"
"1667030400";"29.10.2022 11:00";"95,48";"95,48";"12,97";"95,48"
"1667034000";"29.10.2022 12:00";"12,23";"12,23";"12,23";"12,23"
"1667037600";"29.10.2022 13:00";"8,2";"8,2";"8,2";"8,2"
"1667041200";"29.10.2022 14:00";"4,92";"4,92";"4,92";"4,92"
"1667044800";"29.10.2022 15:00";"4,31";"4,31";"4,31";"4,31"
"1667048400";"29.10.2022 16:00";"4,91";"4,91";"4,91";"4,91"
"1667052000";"29.10.2022 17:00";"11,61";"11,61";"11,61";"11,61"
"1667055600";"29.10.2022 18:00";"107,68";"107,68";"16,2";"107,68"
"1667059200";"29.10.2022 19:00";"137,53";"137,53";"16,81";"137,53"
"1667062800";"29.10.2022 20:00";"140,38";"140,38";"16,65";"140,38"
"1667066400";"29.10.2022 21:00";"107,64";"107,64";"15,59";"107,64"
"1667070000";"29.10.2022 22:00";"16,43";"16,43";"16,43";"16,43"
"1667073600";"29.10.2022 23:00";"104,05";"104,05";"16,53";"104,05"
"1667077200";"30.10.2022 00:00";"15,56";"15,56";"15,56";"15,56"
"1667080800";"30.10.2022 01:00";"11,84";"11,84";"11,84";"11,84"
"1667084400";"30.10.2022 02:00";"12,32";"12,32";"12,32";"12,32"
"1667088000";"30.10.2022 03:00";"15,47";"15,47";"15,47";"15,47"
"1667091600";"30.10.2022 03:00";"91,64";"91,64";"16,28";"91,64"
"1667095200";"30.10.2022 04:00";"16,44";"16,44";"16,44";"16,44"
"1667098800";"30.10.2022 05:00";"98,26";"98,26";"18,76";"98,26"
"1667102400";"30.10.2022 06:00";"98,98";"98,98";"21,46";"98,98"
"1667106000";"30.10.2022 07:00";"100,55";"100,55";"22,83";"100,55"
"1667109600";"30.10.2022 08:00";"108,67";"108,67";"27,6";"108,67"
"1667113200";"30.10.2022 09:00";"110,82";"110,82";"34,75";"110,82"
"1667116800";"30.10.2022 10:00";"103";"103";"37,32";"103"
"1667120400";"30.10.2022 11:00";"97,81";"97,81";"79,64";"97,81"
"1667124000";"30.10.2022 12:00";"100,03";"100,03";"97,63";"100,03"
"1667127600";"30.10.2022 13:00";"100";"100";"97,6";"100"
"1667131200";"30.10.2022 14:00";"100";"100";"97,6";"100"
"1667134800";"30.10.2022 15:00";"109,43";"109,43";"106,8";"109,43"
"1667138400";"30.10.2022 16:00";"124,61";"124,61";"121,62";"124,61"
"1667142000";"30.10.2022 17:00";"141,91";"141,91";"135,55";"141,91"
"1667145600";"30.10.2022 18:00";"152,26";"152,26";"151,16";"152,26"
"1667149200";"30.10.2022 19:00";"164,93";"164,93";"164,93";"164,93"
"1667152800";"30.10.2022 20:00";"159,72";"159,72";"159,72";"159,72"
"1667156400";"30.10.2022 21:00";"147,52";"147,52";"142,8";"147,52"
"1667160000";"30.10.2022 22:00";"142,25";"142,25";"142,25";"142,25"
"1667163600";"30.10.2022 23:00";"127";"127";"127";"127"
"1667167200";"31.10.2022 00:00";"109,26";"109,26";"109,26";"109,26"
